CONCISE NET LIST - 1  
CONT2*                   U3               5        PRTR5V0U8S_TSSOP-NXP-GND=GND_SA
CTRIG1                   IC3              3        USBLC6-2SC6     
CTRIG1                   J1               15       MHDMI-19-02-H-TH-L-TR-GND=GND_A
CTRIG1                   TP7              1        TP_HOLE-0.8MM   
CTRIG1*                  IC3              1        USBLC6-2SC6     
CTRIG1*                  J1               16       MHDMI-19-02-H-TH-L-TR-GND=GND_A
CTRIG1*                  TP8              1        TP_HOLE-0.8MM   
CTRIG2                   IC5              3        USBLC6-2SC6     
CTRIG2                   J2               15       MHDMI-19-02-H-TH-L-TR-GND=GND_B
CTRIG2*                  IC5              1        USBLC6-2SC6     
CTRIG2*                  J2               16       MHDMI-19-02-H-TH-L-TR-GND=GND_B
DUT_CLK0                 J3               2        CON8P-MOLEX_44661-1011-GND=FRAA
DUT_CLK0                 J4               G33      ASP-134606-01   
DUT_CLK0                 U2               9        PRTR5V0U8S_TSSOP-NXP-GND=GND_SA
DUT_CLK0*                J3               1        CON8P-MOLEX_44661-1011-GND=FRAA
DUT_CLK0*                J4               G34      ASP-134606-01   
DUT_CLK0*                U2               10       PRTR5V0U8S_TSSOP-NXP-GND=GND_SA
FRAME                    C10              1        CAPCERSMDCL2_0603-100NF,16V
FRAME                    C11              1        CAPCERSMDCL2_0603-100NF,16V
FRONT_PANEL_CLK          J4               H4       ASP-134606-01   
FRONT_PANEL_CLK          PX1              1        PLEMO2CI-PLEMO2-00B-GND=GND_SIA
FRONT_PANEL_CLK*         J4               H5       ASP-134606-01   
FRONT_PANEL_CLK*         PX1              2        PLEMO2CI-PLEMO2-00B-GND=GND_SIA
GND_HDMI1                C8               1        CAPCERSMDCL2_0603-100NF,16V
GND_HDMI1                C9               1        CAPCERSMDCL2_0603-100NF,16V
GND_HDMI2                C7               1        CAPCERSMDCL2_0603-100NF,16V
GND_HDMI2                C12              1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C1               2        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C10_1            1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C10_2            1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C10_3            1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C10_4            1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C10_5            1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C11_5            1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C12_5            1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C13              2        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C13_5            1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C2               1        CAPCERSMDCL2_0603-1UF,16V
GND_SIGNAL               C3               2        CAPCERSMDCL2_0603-1UF,16V
GND_SIGNAL               C14              1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C14_5            1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C15              1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C15_5            1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C16              1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C17              2        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C1_5             1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C2_1             1        CAPCERSMDCL2_0603-10NF,50V
GND_SIGNAL               C2_2             1        CAPCERSMDCL2_0603-10NF,50V
GND_SIGNAL               C2_3             1        CAPCERSMDCL2_0603-10NF,50V
GND_SIGNAL               C2_4             1        CAPCERSMDCL2_0603-10NF,50V
GND_SIGNAL               C2_5             1        CAPCERSMDCL2_0805-330NF,50V
GND_SIGNAL               C3_1             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C3_2             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C3_3             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C3_4             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C3_5             1        CAPCERSMDCL2_0805-330NF,50V
GND_SIGNAL               C4               1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C4_1             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C4_2             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C4_3             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C4_4             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C4_5             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C5               1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C5_1             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C5_2             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C5_3             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C5_4             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C6               1        CAPCERSMDCL2_0603-1UF,16V
GND_SIGNAL               C6_1             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C6_2             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C6_3             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C6_4             1        CAPCERSMDCL2_0603-1.0UF,6.3V
GND_SIGNAL               C7_1             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C7_2             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C7_3             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C7_4             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C7_5             1        CAPCERSMDCL2_0805-10UF,10V_GEN
GND_SIGNAL               C8_1             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C8_2             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C8_3             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C8_4             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C8_5             1        CAPCERSMDCL2_0805-4.7UF,10V
GND_SIGNAL               C9_1             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C9_2             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C9_3             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               C9_4             1        CAPCERSMDCL2_0603-100NF,16V
GND_SIGNAL               D2_5             C        DIODE_SCHOTTKY_CA-SD101AW
GND_SIGNAL               IC1              1        AD5665RBRUZ-1-GND=GND_SIGNAL,VA
GND_SIGNAL               IC1              2        AD5665RBRUZ-1-GND=GND_SIGNAL,VA
GND_SIGNAL               IC1              8        AD5665RBRUZ-1-GND=GND_SIGNAL,VA
GND_SIGNAL               IC1_1            1        GL2L5LS050D-C   
GND_SIGNAL               IC1_1            3        GL2L5LS050D-C   
GND_SIGNAL               IC1_1            4        GL2L5LS050D-C   
GND_SIGNAL               IC1_1            5        GL2L5LS050D-C   
GND_SIGNAL               IC1_1            6        GL2L5LS050D-C   
GND_SIGNAL               IC1_1            8        GL2L5LS050D-C   
GND_SIGNAL               IC1_1            9        GL2L5LS050D-C   
GND_SIGNAL               IC1_1            11       GL2L5LS050D-C   
GND_SIGNAL               IC1_1            12       GL2L5LS050D-C   
GND_SIGNAL               IC1_1            13       GL2L5LS050D-C   
GND_SIGNAL               IC1_1            14       GL2L5LS050D-C   
GND_SIGNAL               IC1_1            16       GL2L5LS050D-C   
GND_SIGNAL               IC1_2            1        GL2L5LS050D-C   
GND_SIGNAL               IC1_2            3        GL2L5LS050D-C   
GND_SIGNAL               IC1_2            4        GL2L5LS050D-C   
GND_SIGNAL               IC1_2            5        GL2L5LS050D-C   
GND_SIGNAL               IC1_2            6        GL2L5LS050D-C   
GND_SIGNAL               IC1_2            8        GL2L5LS050D-C   
GND_SIGNAL               IC1_2            9        GL2L5LS050D-C   
GND_SIGNAL               IC1_2            11       GL2L5LS050D-C   
GND_SIGNAL               IC1_2            12       GL2L5LS050D-C   
GND_SIGNAL               IC1_2            13       GL2L5LS050D-C   
GND_SIGNAL               IC1_2            14       GL2L5LS050D-C   
GND_SIGNAL               IC1_2            16       GL2L5LS050D-C   
GND_SIGNAL               IC1_3            1        GL2L5LS050D-C   
GND_SIGNAL               IC1_3            3        GL2L5LS050D-C   
GND_SIGNAL               IC1_3            4        GL2L5LS050D-C   
GND_SIGNAL               IC1_3            5        GL2L5LS050D-C   
GND_SIGNAL               IC1_3            6        GL2L5LS050D-C   
GND_SIGNAL               IC1_3            8        GL2L5LS050D-C   
GND_SIGNAL               IC1_3            9        GL2L5LS050D-C   
GND_SIGNAL               IC1_3            11       GL2L5LS050D-C   
GND_SIGNAL               IC1_3            12       GL2L5LS050D-C   
GND_SIGNAL               IC1_3            13       GL2L5LS050D-C   
GND_SIGNAL               IC1_3            14       GL2L5LS050D-C   
GND_SIGNAL               IC1_3            16       GL2L5LS050D-C   
GND_SIGNAL               IC1_4            1        GL2L5LS050D-C   
GND_SIGNAL               IC1_4            3        GL2L5LS050D-C   
GND_SIGNAL               IC1_4            4        GL2L5LS050D-C   
GND_SIGNAL               IC1_4            5        GL2L5LS050D-C   
GND_SIGNAL               IC1_4            6        GL2L5LS050D-C   
GND_SIGNAL               IC1_4            8        GL2L5LS050D-C   
GND_SIGNAL               IC1_4            9        GL2L5LS050D-C   
GND_SIGNAL               IC1_4            11       GL2L5LS050D-C   
GND_SIGNAL               IC1_4            12       GL2L5LS050D-C   
GND_SIGNAL               IC1_4            13       GL2L5LS050D-C   
GND_SIGNAL               IC1_4            14       GL2L5LS050D-C   
GND_SIGNAL               IC1_4            16       GL2L5LS050D-C   
GND_SIGNAL               IC1_5            5        LT3471EDD#PBF-EP=GND_SIGNAL
GND_SIGNAL               IC2_1            4        MAX9601_TSSOP   
GND_SIGNAL               IC2_1            17       MAX9601_TSSOP   
GND_SIGNAL               IC2_2            4        MAX9601_TSSOP   
GND_SIGNAL               IC2_2            17       MAX9601_TSSOP   
GND_SIGNAL               IC2_3            4        MAX9601_TSSOP   
GND_SIGNAL               IC2_3            17       MAX9601_TSSOP   
GND_SIGNAL               IC2_4            4        MAX9601_TSSOP   
GND_SIGNAL               IC2_4            17       MAX9601_TSSOP   
GND_SIGNAL               IC3              2        USBLC6-2SC6     
GND_SIGNAL               IC3_1            1        GL2L5LS100D-C   
GND_SIGNAL               IC3_1            3        GL2L5LS100D-C   
GND_SIGNAL               IC3_1            4        GL2L5LS100D-C   
GND_SIGNAL               IC3_1            5        GL2L5LS100D-C   
GND_SIGNAL               IC3_1            6        GL2L5LS100D-C   
GND_SIGNAL               IC3_1            8        GL2L5LS100D-C   
GND_SIGNAL               IC3_1            9        GL2L5LS100D-C   
GND_SIGNAL               IC3_1            11       GL2L5LS100D-C   
GND_SIGNAL               IC3_1            12       GL2L5LS100D-C   
GND_SIGNAL               IC3_1            13       GL2L5LS100D-C   
GND_SIGNAL               IC3_1            14       GL2L5LS100D-C   
GND_SIGNAL               IC3_1            16       GL2L5LS100D-C   
GND_SIGNAL               IC3_2            1        GL2L5LS100D-C   
GND_SIGNAL               IC3_2            3        GL2L5LS100D-C   
GND_SIGNAL               IC3_2            4        GL2L5LS100D-C   
GND_SIGNAL               IC3_2            5        GL2L5LS100D-C   
GND_SIGNAL               IC3_2            6        GL2L5LS100D-C   
GND_SIGNAL               IC3_2            8        GL2L5LS100D-C   
GND_SIGNAL               IC3_2            9        GL2L5LS100D-C   
GND_SIGNAL               IC3_2            11       GL2L5LS100D-C   
GND_SIGNAL               IC3_2            12       GL2L5LS100D-C   
GND_SIGNAL               IC3_2            13       GL2L5LS100D-C   
GND_SIGNAL               IC3_2            14       GL2L5LS100D-C   
GND_SIGNAL               IC3_2            16       GL2L5LS100D-C   
GND_SIGNAL               IC3_3            1        GL2L5LS100D-C   
GND_SIGNAL               IC3_3            3        GL2L5LS100D-C   
GND_SIGNAL               IC3_3            4        GL2L5LS100D-C   
GND_SIGNAL               IC3_3            5        GL2L5LS100D-C   
GND_SIGNAL               IC3_3            6        GL2L5LS100D-C   
GND_SIGNAL               IC3_3            8        GL2L5LS100D-C   
GND_SIGNAL               IC3_3            9        GL2L5LS100D-C   
GND_SIGNAL               IC3_3            11       GL2L5LS100D-C   
GND_SIGNAL               IC3_3            12       GL2L5LS100D-C   
GND_SIGNAL               IC3_3            13       GL2L5LS100D-C   
GND_SIGNAL               IC3_3            14       GL2L5LS100D-C   
GND_SIGNAL               IC3_3            16       GL2L5LS100D-C   
GND_SIGNAL               IC3_4            1        GL2L5LS100D-C   
GND_SIGNAL               IC3_4            3        GL2L5LS100D-C   
GND_SIGNAL               IC3_4            4        GL2L5LS100D-C   
GND_SIGNAL               IC3_4            5        GL2L5LS100D-C   
GND_SIGNAL               IC3_4            6        GL2L5LS100D-C   
GND_SIGNAL               IC3_4            8        GL2L5LS100D-C   
GND_SIGNAL               IC3_4            9        GL2L5LS100D-C   
GND_SIGNAL               IC3_4            11       GL2L5LS100D-C   
GND_SIGNAL               IC3_4            12       GL2L5LS100D-C   
GND_SIGNAL               IC3_4            13       GL2L5LS100D-C   
GND_SIGNAL               IC3_4            14       GL2L5LS100D-C   
GND_SIGNAL               IC3_4            16       GL2L5LS100D-C   
GND_SIGNAL               IC5              2        USBLC6-2SC6     
GND_SIGNAL               IC7              4        24AA025E48      
GND_SIGNAL               J1               2        MHDMI-19-02-H-TH-L-TR-GND=GND_A
GND_SIGNAL               J1               5        MHDMI-19-02-H-TH-L-TR-GND=GND_A
GND_SIGNAL               J1               8        MHDMI-19-02-H-TH-L-TR-GND=GND_A
GND_SIGNAL               J1               11       MHDMI-19-02-H-TH-L-TR-GND=GND_A
GND_SIGNAL               J1               17       MHDMI-19-02-H-TH-L-TR-GND=GND_A
GND_SIGNAL               J2               2        MHDMI-19-02-H-TH-L-TR-GND=GND_B
GND_SIGNAL               J2               5        MHDMI-19-02-H-TH-L-TR-GND=GND_B
GND_SIGNAL               J2               8        MHDMI-19-02-H-TH-L-TR-GND=GND_B
GND_SIGNAL               J2               11       MHDMI-19-02-H-TH-L-TR-GND=GND_B
GND_SIGNAL               J2               17       MHDMI-19-02-H-TH-L-TR-GND=GND_B
GND_SIGNAL               J4               C1       ASP-134606-01   
GND_SIGNAL               J4               C4       ASP-134606-01   
GND_SIGNAL               J4               C5       ASP-134606-01   
GND_SIGNAL               J4               C8       ASP-134606-01   
GND_SIGNAL               J4               C9       ASP-134606-01   
GND_SIGNAL               J4               C12      ASP-134606-01   
GND_SIGNAL               J4               C13      ASP-134606-01   
GND_SIGNAL               J4               C16      ASP-134606-01   
GND_SIGNAL               J4               C17      ASP-134606-01   
GND_SIGNAL               J4               C20      ASP-134606-01   
GND_SIGNAL               J4               C21      ASP-134606-01   
GND_SIGNAL               J4               C24      ASP-134606-01   
GND_SIGNAL               J4               C25      ASP-134606-01   
GND_SIGNAL               J4               C28      ASP-134606-01   
GND_SIGNAL               J4               C29      ASP-134606-01   
GND_SIGNAL               J4               C32      ASP-134606-01   
GND_SIGNAL               J4               C33      ASP-134606-01   
GND_SIGNAL               J4               C36      ASP-134606-01   
GND_SIGNAL               J4               C38      ASP-134606-01   
